sciName	kingdom	taxID	locus	GOID	GOTerm
Arabidopsis thaliana	eukaryota	3702	AT1G32240	GO:0048481	ovule development
Arabidopsis thaliana	eukaryota	3702	AT1G32490	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G32500	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G32560	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G32560	GO:0048316	seed development
Arabidopsis thaliana	eukaryota	3702	AT1G32640	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G32770	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G32870	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G33060	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G33140	GO:0009955	adaxial/abaxial pattern formation
Arabidopsis thaliana	eukaryota	3702	AT1G33240	GO:0010090	trichome morphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G33280	GO:0048829	root cap development
Arabidopsis thaliana	eukaryota	3702	AT1G33280	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G33430	GO:0010584	pollen exine formation
Arabidopsis thaliana	eukaryota	3702	AT1G34180	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G34190	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G34210	GO:0009556	microsporogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G34210	GO:0010152	pollen maturation
Arabidopsis thaliana	eukaryota	3702	AT1G34245	GO:0010052	guard cell differentiation
Arabidopsis thaliana	eukaryota	3702	AT1G34245	GO:0010374	stomatal complex development
Arabidopsis thaliana	eukaryota	3702	AT1G34245	GO:0048730	epidermis morphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G34355	GO:0009555	pollen development
Arabidopsis thaliana	eukaryota	3702	AT1G34430	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G34550	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G35580	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G36160	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G36160	GO:0009933	meristem structural organization
Arabidopsis thaliana	eukaryota	3702	AT1G36160	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G36160	GO:0048367	shoot development
Arabidopsis thaliana	eukaryota	3702	AT1G36160	GO:0010072	primary shoot apical meristem specification
Arabidopsis thaliana	eukaryota	3702	AT1G43130	GO:0010222	stem vascular tissue pattern formation
Arabidopsis thaliana	eukaryota	3702	AT1G43170	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G43620	GO:0009845	seed germination
Arabidopsis thaliana	eukaryota	3702	AT1G43620	GO:0010214	seed coat development
Arabidopsis thaliana	eukaryota	3702	AT1G43710	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G43850	GO:0009790	embryo development
Arabidopsis thaliana	eukaryota	3702	AT1G43850	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G43850	GO:0048481	ovule development
Arabidopsis thaliana	eukaryota	3702	AT1G43850	GO:0048467	gynoecium development
Arabidopsis thaliana	eukaryota	3702	AT1G44900	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G44900	GO:0009790	embryo development
Arabidopsis thaliana	eukaryota	3702	AT1G44900	GO:0010082	regulation of root meristem growth
Arabidopsis thaliana	eukaryota	3702	AT1G45050	GO:0009965	leaf morphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G46480	GO:0010067	procambium histogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G47200	GO:0048527	lateral root development
Arabidopsis thaliana	eukaryota	3702	AT1G47260	GO:0009901	anther dehiscence
Arabidopsis thaliana	eukaryota	3702	AT1G47485	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G47485	GO:0048527	lateral root development
Arabidopsis thaliana	eukaryota	3702	AT1G47530	GO:0009835	ripening
Arabidopsis thaliana	eukaryota	3702	AT1G48020	GO:0009860	pollen tube growth
Arabidopsis thaliana	eukaryota	3702	AT1G48130	GO:0010231	maintenance of seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G48175	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G48270	GO:0010231	maintenance of seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G48270	GO:0009908	flower development
Arabidopsis thaliana	eukaryota	3702	AT1G48380	GO:0048766	root hair initiation
Arabidopsis thaliana	eukaryota	3702	AT1G48410	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G48410	GO:0009965	leaf morphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G48410	GO:0048830	adventitious root development
Arabidopsis thaliana	eukaryota	3702	AT1G48630	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G48630	GO:0048367	shoot development
Arabidopsis thaliana	eukaryota	3702	AT1G48630	GO:0009845	seed germination
Arabidopsis thaliana	eukaryota	3702	AT1G48850	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G48920	GO:0048366	leaf development
Arabidopsis thaliana	eukaryota	3702	AT1G48920	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G48920	GO:0048367	shoot development
Arabidopsis thaliana	eukaryota	3702	AT1G48920	GO:0010588	cotyledon vascular tissue pattern formation
Arabidopsis thaliana	eukaryota	3702	AT1G48920	GO:0010305	leaf vascular tissue pattern formation
Arabidopsis thaliana	eukaryota	3702	AT1G48920	GO:0080056	petal vascular tissue pattern formation
Arabidopsis thaliana	eukaryota	3702	AT1G48920	GO:0080057	sepal vascular tissue pattern formation
Arabidopsis thaliana	eukaryota	3702	AT1G49040	GO:0010235	guard mother cell cytokinesis
Arabidopsis thaliana	eukaryota	3702	AT1G49240	GO:0048768	root hair cell tip growth
Arabidopsis thaliana	eukaryota	3702	AT1G49320	GO:0048316	seed development
Arabidopsis thaliana	eukaryota	3702	AT1G49400	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G49430	GO:0010311	lateral root formation
Arabidopsis thaliana	eukaryota	3702	AT1G49510	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G49770	GO:0009790	embryo development
Arabidopsis thaliana	eukaryota	3702	AT1G50030	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G50240	GO:0009558	embryo sac cellularization
Arabidopsis thaliana	eukaryota	3702	AT1G51190	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G51190	GO:0019827	stem cell maintenance
Arabidopsis thaliana	eukaryota	3702	AT1G51190	GO:0007389	pattern specification process
Arabidopsis thaliana	eukaryota	3702	AT1G51450	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G51450	GO:0010228	vegetative to reproductive phase transition of meristem
Arabidopsis thaliana	eukaryota	3702	AT1G51450	GO:0009790	embryo development
Arabidopsis thaliana	eukaryota	3702	AT1G51450	GO:0060776	simple leaf morphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G51590	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G51660	GO:0010227	floral organ abscission
Arabidopsis thaliana	eukaryota	3702	AT1G52030	GO:0009908	flower development
Arabidopsis thaliana	eukaryota	3702	AT1G52150	GO:0010075	regulation of meristem growth
Arabidopsis thaliana	eukaryota	3702	AT1G52150	GO:0009965	leaf morphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G52150	GO:0010073	meristem maintenance
Arabidopsis thaliana	eukaryota	3702	AT1G52150	GO:0080060	integument development
Arabidopsis thaliana	eukaryota	3702	AT1G52150	GO:0009855	determination of bilateral symmetry
Arabidopsis thaliana	eukaryota	3702	AT1G52150	GO:0009887	organ morphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G52150	GO:0048263	determination of dorsal identity
Arabidopsis thaliana	eukaryota	3702	AT1G52150	GO:0010014	meristem initiation
Arabidopsis thaliana	eukaryota	3702	AT1G52240	GO:0080147	root hair cell development
Arabidopsis thaliana	eukaryota	3702	AT1G52240	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G52690	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G52830	GO:0009704	de-etiolation
Arabidopsis thaliana	eukaryota	3702	AT1G52880	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G52890	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G52920	GO:0010231	maintenance of seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G53130	GO:0048316	seed development
Arabidopsis thaliana	eukaryota	3702	AT1G53230	GO:0048366	leaf development
Arabidopsis thaliana	eukaryota	3702	AT1G53230	GO:0009965	leaf morphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G53230	GO:0030154	cell differentiation
Arabidopsis thaliana	eukaryota	3702	AT1G53330	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G53330	GO:0048367	shoot development
Arabidopsis thaliana	eukaryota	3702	AT1G53330	GO:0009790	embryo development
Arabidopsis thaliana	eukaryota	3702	AT1G53500	GO:0010214	seed coat development
Arabidopsis thaliana	eukaryota	3702	AT1G53690	GO:0009860	pollen tube growth
Arabidopsis thaliana	eukaryota	3702	AT1G53700	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G53700	GO:0048825	cotyledon development
Arabidopsis thaliana	eukaryota	3702	AT1G54040	GO:0010150	leaf senescence
Arabidopsis thaliana	eukaryota	3702	AT1G54060	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G54060	GO:0010431	seed maturation
Arabidopsis thaliana	eukaryota	3702	AT1G54330	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G55020	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G55180	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G55180	GO:0009791	post-embryonic development
Arabidopsis thaliana	eukaryota	3702	AT1G55250	GO:0010228	vegetative to reproductive phase transition of meristem
Arabidopsis thaliana	eukaryota	3702	AT1G55250	GO:0009965	leaf morphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G55250	GO:0010162	seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G55350	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G55350	GO:0001708	cell fate specification
Arabidopsis thaliana	eukaryota	3702	AT1G55420	GO:0009561	megagametogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G55540	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G55580	GO:0010223	secondary shoot formation
Arabidopsis thaliana	eukaryota	3702	AT1G55600	GO:0009960	endosperm development
Arabidopsis thaliana	eukaryota	3702	AT1G55900	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G56010	GO:0048527	lateral root development
Arabidopsis thaliana	eukaryota	3702	AT1G56010	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G56010	GO:0010072	primary shoot apical meristem specification
Arabidopsis thaliana	eukaryota	3702	AT1G56200	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G56580	GO:0010090	trichome morphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G58210	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G59640	GO:0048446	petal morphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G59680	GO:0009561	megagametogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G59750	GO:0010150	leaf senescence
Arabidopsis thaliana	eukaryota	3702	AT1G59820	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G59820	GO:0048367	shoot development
Arabidopsis thaliana	eukaryota	3702	AT1G60170	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G60220	GO:0010228	vegetative to reproductive phase transition of meristem
Arabidopsis thaliana	eukaryota	3702	AT1G60420	GO:0009860	pollen tube growth
Arabidopsis thaliana	eukaryota	3702	AT1G60420	GO:0010183	pollen tube guidance
Arabidopsis thaliana	eukaryota	3702	AT1G60490	GO:0055046	microgametogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G60870	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G60870	GO:0009555	pollen development
Arabidopsis thaliana	eukaryota	3702	AT1G61110	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G61140	GO:0009553	embryo sac development
Arabidopsis thaliana	eukaryota	3702	AT1G61290	GO:0009860	pollen tube growth
Arabidopsis thaliana	eukaryota	3702	AT1G62340	GO:0042335	cuticle development
Arabidopsis thaliana	eukaryota	3702	AT1G62360	GO:0048440	carpel development
Arabidopsis thaliana	eukaryota	3702	AT1G62360	GO:0019827	stem cell maintenance
Arabidopsis thaliana	eukaryota	3702	AT1G62440	GO:0000904	cell morphogenesis involved in differentiation
Arabidopsis thaliana	eukaryota	3702	AT1G62750	GO:0009845	seed germination
Arabidopsis thaliana	eukaryota	3702	AT1G62750	GO:0009791	post-embryonic development
Arabidopsis thaliana	eukaryota	3702	AT1G62750	GO:0010229	inflorescence development
Arabidopsis thaliana	eukaryota	3702	AT1G62830	GO:0048364	root development
Arabidopsis thaliana	eukaryota	3702	AT1G62940	GO:0080110	sporopollenin biosynthetic process
Arabidopsis thaliana	eukaryota	3702	AT1G62940	GO:0010584	pollen exine formation
Arabidopsis thaliana	eukaryota	3702	AT1G63180	GO:0009555	pollen development
Arabidopsis thaliana	eukaryota	3702	AT1G63530	GO:0009860	pollen tube growth
Arabidopsis thaliana	eukaryota	3702	AT1G63650	GO:0009957	epidermal cell fate specification
Arabidopsis thaliana	eukaryota	3702	AT1G63700	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G63700	GO:0010103	stomatal complex morphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G63930	GO:0048354	mucilage biosynthetic process involved in seed coat development
Arabidopsis thaliana	eukaryota	3702	AT1G63930	GO:0010214	seed coat development
Arabidopsis thaliana	eukaryota	3702	AT1G63990	GO:0009553	embryo sac development
Arabidopsis thaliana	eukaryota	3702	AT1G63990	GO:0009555	pollen development
Arabidopsis thaliana	eukaryota	3702	AT1G63990	GO:0048316	seed development
Arabidopsis thaliana	eukaryota	3702	AT1G64105	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G64110	GO:0048235	pollen sperm cell differentiation
Arabidopsis thaliana	eukaryota	3702	AT1G64440	GO:0010053	root epidermal cell differentiation
Arabidopsis thaliana	eukaryota	3702	AT1G64520	GO:0048366	leaf development
Arabidopsis thaliana	eukaryota	3702	AT1G64520	GO:0048528	post-embryonic root development
Arabidopsis thaliana	eukaryota	3702	AT1G64520	GO:0048825	cotyledon development
Arabidopsis thaliana	eukaryota	3702	AT1G64520	GO:0009647	skotomorphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G64520	GO:0009908	flower development
Arabidopsis thaliana	eukaryota	3702	AT1G64585	GO:0048367	shoot development
Arabidopsis thaliana	eukaryota	3702	AT1G64690	GO:0010090	trichome morphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G64990	GO:0010228	vegetative to reproductive phase transition of meristem
Arabidopsis thaliana	eukaryota	3702	AT1G64990	GO:0009791	post-embryonic development
Arabidopsis thaliana	eukaryota	3702	AT1G65010	GO:0009908	flower development
Arabidopsis thaliana	eukaryota	3702	AT1G65060	GO:0010584	pollen exine formation
Arabidopsis thaliana	eukaryota	3702	AT1G65330	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G65360	GO:0009553	embryo sac development
Arabidopsis thaliana	eukaryota	3702	AT1G65380	GO:0048507	meristem development
Arabidopsis thaliana	eukaryota	3702	AT1G65470	GO:0048366	leaf development
Arabidopsis thaliana	eukaryota	3702	AT1G65470	GO:0009555	pollen development
Arabidopsis thaliana	eukaryota	3702	AT1G65470	GO:0010026	trichome differentiation
Arabidopsis thaliana	eukaryota	3702	AT1G65480	GO:0048573	photoperiodism, flowering
Arabidopsis thaliana	eukaryota	3702	AT1G65620	GO:0048441	petal development
Arabidopsis thaliana	eukaryota	3702	AT1G65620	GO:0009799	specification of symmetry
Arabidopsis thaliana	eukaryota	3702	AT1G65620	GO:0009944	polarity specification of adaxial/abaxial axis
Arabidopsis thaliana	eukaryota	3702	AT1G65620	GO:0009954	proximal/distal pattern formation
Arabidopsis thaliana	eukaryota	3702	AT1G65620	GO:0009943	adaxial/abaxial axis specification
Arabidopsis thaliana	eukaryota	3702	AT1G65620	GO:0010305	leaf vascular tissue pattern formation
Arabidopsis thaliana	eukaryota	3702	AT1G65650	GO:0048366	leaf development
Arabidopsis thaliana	eukaryota	3702	AT1G65650	GO:0048367	shoot development
Arabidopsis thaliana	eukaryota	3702	AT1G65650	GO:0010016	shoot morphogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G65910	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G66170	GO:0009556	microsporogenesis
Arabidopsis thaliana	eukaryota	3702	AT1G66470	GO:0048766	root hair initiation
Arabidopsis thaliana	eukaryota	3702	AT1G66610	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G66620	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G66630	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G66650	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G66660	GO:0007275	multicellular organismal development
Arabidopsis thaliana	eukaryota	3702	AT1G66730	GO:0009845	seed germination
Arabidopsis thaliana	eukaryota	3702	AT1G66740	GO:0010091	trichome branching
Arabidopsis thaliana	eukaryota	3702	AT1G67260	GO:0009908	flower development
Arabidopsis thaliana	eukaryota	3702	AT1G67265	GO:0048367	shoot development
Arabidopsis thaliana	eukaryota	3702	AT1G67440	GO:0009793	embryo development ending in seed dormancy
Arabidopsis thaliana	eukaryota	3702	AT1G67490	GO:0010053	root epidermal cell differentiation
